tbl;Year;quarter;citymarketid_1;citymarketid_2;city1;city2;airportid_1;airportid_2;airport_1;airport_2;nsmiles;passengers;fare;carrier_lg;large_ms;fare_lg;carrier_low;lf_ms;fare_low;tbl1apk;Columna2;Columna1
Table1a;2021;4;30721;33105;Boston, MA (Metropolitan Area);Cincinnati, OH;13296;11193;MHT;CVG;752;16;20504;AA;6000;22114;WN;2897;16959;202141329611193MHTCVG;;
Table1a;2021;4;30721;33105;Boston, MA (Metropolitan Area);Cincinnati, OH;14307;11193;PVD;CVG;752;37;20589;AA;3580;21918;WN;2515;16892;202141430711193PVDCVG;;
Table1a;2021;4;30721;33192;Boston, MA (Metropolitan Area);Sacramento, CA;10721;14893;BOS;SMF;2636;209;28782;DL;3335;29321;AA;1927;26935;202141072114893BOSSMF;;
Table1a;2021;4;30721;33192;Boston, MA (Metropolitan Area);Sacramento, CA;13296;14893;MHT;SMF;2636;9;31096;WN;5244;31395;UA;2317;26834;202141329614893MHTSMF;;
Table1a;2021;4;30721;33192;Boston, MA (Metropolitan Area);Sacramento, CA;14307;14893;PVD;SMF;2636;24;30954;UA;3134;28360;UA;3134;28360;202141430714893PVDSMF;;
Table1a;2021;4;30721;33195;Boston, MA (Metropolitan Area);Tampa, FL (Metropolitan Area);10721;15304;BOS;TPA;1204;1548;20332;B6;4784;20552;B6;4784;20552;202141072115304BOSTPA;;
Table1a;2021;4;30721;33195;Boston, MA (Metropolitan Area);Tampa, FL (Metropolitan Area);13296;15304;MHT;TPA;1204;142;20635;WN;5745;22402;NK;2383;10592;202141329615304MHTTPA;;
Table1a;2021;4;30721;33195;Boston, MA (Metropolitan Area);Tampa, FL (Metropolitan Area);14307;15304;PVD;TPA;1204;368;19822;WN;6164;20786;F9;1080;10273;202141430715304PVDTPA;;
Table1a;2021;4;30721;33198;Boston, MA (Metropolitan Area);Kansas City, MO;10721;13198;BOS;MCI;1256;316;23051;DL;6667;23601;WN;1438;22060;202141072113198BOSMCI;;
Table1a;2021;4;30721;33198;Boston, MA (Metropolitan Area);Kansas City, MO;13296;13198;MHT;MCI;1256;25;23533;WN;6123;22894;WN;6123;22894;202141329613198MHTMCI;;
Table1a;2021;4;30721;33198;Boston, MA (Metropolitan Area);Kansas City, MO;14307;13198;PVD;MCI;1256;41;23673;WN;4164;21835;WN;4164;21835;202141430713198PVDMCI;;
Table1a;2021;4;30721;33214;Boston, MA (Metropolitan Area);San Antonio, TX;10721;14683;BOS;SAT;1764;289;21192;B6;3385;19325;B6;3385;19325;202141072114683BOSSAT;;
Table1a;2021;4;30721;33214;Boston, MA (Metropolitan Area);San Antonio, TX;13296;14683;MHT;SAT;1764;21;24615;WN;6995;22481;WN;6995;22481;202141329614683MHTSAT;;
Table1a;2021;4;30721;33214;Boston, MA (Metropolitan Area);San Antonio, TX;14307;14683;PVD;SAT;1764;41;22716;WN;4400;21533;DL;2053;19827;202141430714683PVDSAT;;
Table1a;2021;4;30721;33342;Boston, MA (Metropolitan Area);Milwaukee, WI;10721;13342;BOS;MKE;860;227;21931;DL;8410;22202;UA;771;18905;202141072113342BOSMKE;;
Table1a;2021;4;30721;33342;Boston, MA (Metropolitan Area);Milwaukee, WI;13296;13342;MHT;MKE;860;13;26214;WN;5385;24114;WN;5385;24114;202141329613342MHTMKE;;
Table1a;2021;4;30721;33342;Boston, MA (Metropolitan Area);Milwaukee, WI;14307;13342;PVD;MKE;860;25;21897;WN;3319;19711;UA;1509;18027;202141430713342PVDMKE;;
Table1a;2021;4;30721;33495;Boston, MA (Metropolitan Area);New Orleans, LA;10721;13495;BOS;MSY;1371;478;20641;B6;5718;19810;AA;1733;19766;202141072113495BOSMSY;;
Table1a;2021;4;30721;33495;Boston, MA (Metropolitan Area);New Orleans, LA;13296;13495;MHT;MSY;1371;21;25009;WN;4737;22398;UA;1053;20455;202141329613495MHTMSY;;
Table1a;2021;4;30721;33495;Boston, MA (Metropolitan Area);New Orleans, LA;14307;13495;PVD;MSY;1371;53;24565;WN;3711;22097;WN;3711;22097;202141430713495PVDMSY;;
Table1a;2021;4;30721;33570;Boston, MA (Metropolitan Area);San Diego, CA;10721;14679;BOS;SAN;2588;1059;31640;B6;5086;34591;AA;1206;24870;202141072114679BOSSAN;;
Table1a;2021;4;30721;33570;Boston, MA (Metropolitan Area);San Diego, CA;13296;14679;MHT;SAN;2588;25;32723;WN;5284;26761;WN;5284;26761;202141329614679MHTSAN;;
Table1a;2021;4;30721;33570;Boston, MA (Metropolitan Area);San Diego, CA;14307;14679;PVD;SAN;2588;85;33188;AA;3586;31807;WN;2918;30021;202141430714679PVDSAN;;
Table1a;2021;4;30721;33667;Boston, MA (Metropolitan Area);Norfolk, VA (Metropolitan Area);10721;13931;BOS;ORF;487;189;17331;DL;5150;17213;DL;5150;17213;202141072113931BOSORF;;
Table1a;2021;4;30721;33667;Boston, MA (Metropolitan Area);Norfolk, VA (Metropolitan Area);10721;14098;BOS;PHF;487;10;17856;AA;9895;17901;AA;9895;17901;202141072114098BOSPHF;;
Table1a;2021;4;30721;33667;Boston, MA (Metropolitan Area);Norfolk, VA (Metropolitan Area);13296;13931;MHT;ORF;487;31;18527;WN;5754;16935;WN;5754;16935;202141329613931MHTORF;;
Table1a;2021;4;30721;33667;Boston, MA (Metropolitan Area);Norfolk, VA (Metropolitan Area);13296;14098;MHT;PHF;487;3;25636;AA;10000;25636;AA;10000;25636;202141329614098MHTPHF;;
Table1a;2021;4;30721;33667;Boston, MA (Metropolitan Area);Norfolk, VA (Metropolitan Area);14307;13931;PVD;ORF;487;116;13923;MX;5836;10409;MX;5836;10409;202141430713931PVDORF;;
Table1a;2021;4;30721;33667;Boston, MA (Metropolitan Area);Norfolk, VA (Metropolitan Area);14307;14098;PVD;PHF;487;3;23442;AA;9688;23515;AA;9688;23515;202141430714098PVDPHF;;
Table1a;2021;4;30721;34027;Boston, MA (Metropolitan Area);West Palm Beach/Palm Beach, FL;10721;14027;BOS;PBI;1222;920;22618;B6;8334;22534;UA;180;19038;202141072114027BOSPBI;;
Table1a;2021;4;30721;34027;Boston, MA (Metropolitan Area);West Palm Beach/Palm Beach, FL;13296;14027;MHT;PBI;1222;28;22159;WN;6000;21578;WN;6000;21578;202141329614027MHTPBI;;
Table1a;2021;4;30721;34027;Boston, MA (Metropolitan Area);West Palm Beach/Palm Beach, FL;14307;14027;PVD;PBI;1222;213;20912;B6;7040;20883;B6;7040;20883;202141430714027PVDPBI;;
Table1a;2021;4;30721;34057;Boston, MA (Metropolitan Area);Portland, OR;10721;14057;BOS;PDX;2537;447;27987;AS;5949;28894;DL;1557;28797;202141072114057BOSPDX;;
Table1a;2021;4;30721;34057;Boston, MA (Metropolitan Area);Portland, OR;13296;14057;MHT;PDX;2537;8;27704;WN;4058;25075;WN;4058;25075;202141329614057MHTPDX;;
Table1a;2021;4;30721;34057;Boston, MA (Metropolitan Area);Portland, OR;14307;14057;PVD;PDX;2537;24;29946;UA;3991;29142;WN;1883;22864;202141430714057PVDPDX;;
Table1a;2021;4;30721;34100;Boston, MA (Metropolitan Area);Philadelphia, PA;10721;14100;BOS;PHL;289;1205;14877;AA;6193;15122;DL;2030;13776;202141072114100BOSPHL;;
Table1a;2021;4;30721;34100;Boston, MA (Metropolitan Area);Philadelphia, PA;13296;14100;MHT;PHL;289;70;21684;AA;9828;21697;AA;9828;21697;202141329614100MHTPHL;;
Table1a;2021;4;30721;34100;Boston, MA (Metropolitan Area);Philadelphia, PA;14307;14100;PVD;PHL;289;77;24328;AA;9803;24427;UA;155;21073;202141430714100PVDPHL;;
Table1a;2021;4;30721;34492;Boston, MA (Metropolitan Area);Raleigh/Durham, NC;10721;14492;BOS;RDU;625;1029;20172;DL;5027;21016;AA;1031;18514;202141072114492BOSRDU;;
Table1a;2021;4;30721;34492;Boston, MA (Metropolitan Area);Raleigh/Durham, NC;13296;14492;MHT;RDU;625;39;22129;WN;5437;21499;WN;5437;21499;202141329614492MHTRDU;;
Table1a;2021;4;30721;34492;Boston, MA (Metropolitan Area);Raleigh/Durham, NC;14307;14492;PVD;RDU;625;72;22633;AA;4396;23567;UA;1873;20080;202141430714492PVDRDU;;
Table1a;2021;4;30721;34524;Boston, MA (Metropolitan Area);Richmond, VA;10721;14524;BOS;RIC;487;490;17513;DL;5143;17104;DL;5143;17104;202141072114524BOSRIC;;
Table1a;2021;4;30721;34524;Boston, MA (Metropolitan Area);Richmond, VA;13296;14524;MHT;RIC;487;8;21856;AA;6429;22369;UA;3571;20932;202141329614524MHTRIC;;
Table1a;2021;4;30721;34524;Boston, MA (Metropolitan Area);Richmond, VA;14307;14524;PVD;RIC;487;16;19089;AA;5503;19692;UA;4228;18242;202141430714524PVDRIC;;
Table1a;2021;4;30721;34576;Boston, MA (Metropolitan Area);Rochester, NY;10721;14576;BOS;ROC;343;177;13463;AA;8308;13261;AA;8308;13261;202141072114576BOSROC;;
Table1a;2021;4;30721;34576;Boston, MA (Metropolitan Area);Rochester, NY;13296;14576;MHT;ROC;343;2;18664;WN;5263;14792;WN;5263;14792;202141329614576MHTROC;;
Table1a;2021;4;30721;34576;Boston, MA (Metropolitan Area);Rochester, NY;14307;14576;PVD;ROC;343;5;19342;AA;4651;21810;WN;1395;12433;202141430714576PVDROC;;
Table1a;2021;4;30721;34614;Boston, MA (Metropolitan Area);Salt Lake City, UT;10721;14869;BOS;SLC;2105;584;29131;DL;6910;31204;B6;1725;23489;202141072114869BOSSLC;;
Table1a;2021;4;30721;34614;Boston, MA (Metropolitan Area);Salt Lake City, UT;13296;14869;MHT;SLC;2105;21;23004;WN;6378;22711;WN;6378;22711;202141329614869MHTSLC;;
Table1a;2021;4;30721;34614;Boston, MA (Metropolitan Area);Salt Lake City, UT;14307;14869;PVD;SLC;2105;22;30586;AA;3301;24765;AA;3301;24765;202141430714869PVDSLC;;
Table1a;2021;4;30721;34685;Boston, MA (Metropolitan Area);Savannah, GA;10721;14685;BOS;SAV;917;318;20506;B6;6507;21037;AA;1635;18910;202141072114685BOSSAV;;
Table1a;2021;4;30721;34685;Boston, MA (Metropolitan Area);Savannah, GA;13296;14685;MHT;SAV;917;19;21522;WN;4659;19329;WN;4659;19329;202141329614685MHTSAV;;
Table1a;2021;4;30721;34685;Boston, MA (Metropolitan Area);Savannah, GA;14307;14685;PVD;SAV;917;44;21880;AA;3545;22790;WN;2665;18991;202141430714685PVDSAV;;
Table1a;2021;4;30721;34986;Boston, MA (Metropolitan Area);Sarasota/Bradenton, FL;10721;14986;BOS;SRQ;1240;370;22141;B6;5663;25583;G4;1543;11984;202141072114986BOSSRQ;;
Table1a;2021;4;30721;34986;Boston, MA (Metropolitan Area);Sarasota/Bradenton, FL;13296;14986;MHT;SRQ;1240;37;22018;WN;7193;19885;WN;7193;19885;202141329614986MHTSRQ;;
Table1a;2021;4;30721;34986;Boston, MA (Metropolitan Area);Sarasota/Bradenton, FL;14307;14986;PVD;SRQ;1240;57;21711;WN;5284;18938;WN;5284;18938;202141430714986PVDSRQ;;
Table1a;2021;4;30785;30852;Burlington, VT;Washington, DC (Metropolitan Area);10785;10821;BTV;BWI;441;2;27085;AA;7368;26893;DL;2105;26628;202141078510821BTVBWI;;
Table1a;2021;4;30785;30852;Burlington, VT;Washington, DC (Metropolitan Area);10785;11278;BTV;DCA;441;109;23921;AA;9610;23904;UA;160;21396;202141078511278BTVDCA;;
Table1a;2021;4;30785;30852;Burlington, VT;Washington, DC (Metropolitan Area);10785;12264;BTV;IAD;441;67;23241;UA;9902;23192;UA;9902;23192;202141078512264BTVIAD;;
Table1a;2021;4;30785;31703;Burlington, VT;New York City, NY (Metropolitan Area);10785;11618;BTV;EWR;266;82;16962;UA;9987;16972;UA;9987;16972;202141078511618BTVEWR;;
Table1a;2021;4;30785;31703;Burlington, VT;New York City, NY (Metropolitan Area);10785;12478;BTV;JFK;266;112;15075;B6;6793;15197;DL;2604;14609;202141078512478BTVJFK;;
Table1a;2021;4;30785;31703;Burlington, VT;New York City, NY (Metropolitan Area);10785;12953;BTV;LGA;266;33;14974;DL;9511;14529;DL;9511;14529;202141078512953BTVLGA;;
Table1a;2021;4;30792;30194;Buffalo, NY;Dallas/Fort Worth, TX;10792;11259;BUF;DAL;1212;32;21743;WN;9007;21214;WN;9007;21214;202141079211259BUFDAL;;
Table1a;2021;4;30792;30194;Buffalo, NY;Dallas/Fort Worth, TX;10792;11298;BUF;DFW;1212;163;24376;AA;7932;24518;AA;7932;24518;202141079211298BUFDFW;;
Table1a;2021;4;30792;30852;Buffalo, NY;Washington, DC (Metropolitan Area);10792;10821;BUF;BWI;296;151;14198;WN;9792;14162;WN;9792;14162;202141079210821BUFBWI;;
Table1a;2021;4;30792;30852;Buffalo, NY;Washington, DC (Metropolitan Area);10792;11278;BUF;DCA;296;120;15379;AA;9329;15336;UA;199;13398;202141079211278BUFDCA;;
Table1a;2021;4;30792;30852;Buffalo, NY;Washington, DC (Metropolitan Area);10792;12264;BUF;IAD;296;75;14999;UA;9782;14986;UA;9782;14986;202141079212264BUFIAD;;
Table1a;2021;4;30792;30977;Buffalo, NY;Chicago, IL;10792;13232;BUF;MDW;473;91;13863;WN;9654;13672;WN;9654;13672;202141079213232BUFMDW;;
Table1a;2021;4;30792;30977;Buffalo, NY;Chicago, IL;10792;13930;BUF;ORD;473;200;15442;UA;5184;14144;UA;5184;14144;202141079213930BUFORD;;
Table1a;2021;4;30792;31703;Buffalo, NY;New York City, NY (Metropolitan Area);10792;11618;BUF;EWR;326;214;14913;UA;9899;14897;UA;9899;14897;202141079211618BUFEWR;;
Table1a;2021;4;30792;31703;Buffalo, NY;New York City, NY (Metropolitan Area);10792;12197;BUF;HPN;326;1;17840;AA;10000;17840;AA;10000;17840;202141079212197BUFHPN;;
Table1a;2021;4;30792;31703;Buffalo, NY;New York City, NY (Metropolitan Area);10792;12391;BUF;ISP;326;8;16474;WN;6667;15524;WN;6667;15524;202141079212391BUFISP;;
Table1a;2021;4;30792;31703;Buffalo, NY;New York City, NY (Metropolitan Area);10792;12478;BUF;JFK;326;553;15462;B6;6405;15734;DL;3137;14663;202141079212478BUFJFK;;
Table1a;2021;4;30792;31703;Buffalo, NY;New York City, NY (Metropolitan Area);10792;12953;BUF;LGA;326;248;14913;DL;9456;14959;AA;184;12891;202141079212953BUFLGA;;
Table1a;2021;4;30792;32467;Buffalo, NY;Miami, FL (Metropolitan Area);10792;11697;BUF;FLL;1185;299;18098;WN;6284;18445;AA;1177;13249;202141079211697BUFFLL;;
Table1a;2021;4;30792;32467;Buffalo, NY;Miami, FL (Metropolitan Area);10792;13303;BUF;MIA;1185;131;14602;AA;3754;15043;F9;1728;9141;202141079213303BUFMIA;;
Table1a;2021;4;30792;32575;Buffalo, NY;Los Angeles, CA (Metropolitan Area);10792;10800;BUF;BUR;2218;11;28784;WN;6923;27458;AA;1731;20718;202141079210800BUFBUR;;
Table1a;2021;4;30792;32575;Buffalo, NY;Los Angeles, CA (Metropolitan Area);10792;12892;BUF;LAX;2218;252;24538;B6;4505;24616;AA;1968;21545;202141079212892BUFLAX;;
Table1a;2021;4;30792;32575;Buffalo, NY;Los Angeles, CA (Metropolitan Area);10792;12954;BUF;LGB;2218;8;22468;WN;7042;19751;WN;7042;19751;202141079212954BUFLGB;;
Table1a;2021;4;30792;32575;Buffalo, NY;Los Angeles, CA (Metropolitan Area);10792;13891;BUF;ONT;2218;22;27552;WN;3575;26260;WN;3575;26260;202141079213891BUFONT;;
Table1a;2021;4;30792;32575;Buffalo, NY;Los Angeles, CA (Metropolitan Area);10792;14908;BUF;SNA;2218;27;33352;WN;3710;29636;WN;3710;29636;202141079214908BUFSNA;;
Table1a;2021;4;30792;33195;Buffalo, NY;Tampa, FL (Metropolitan Area);10792;15304;BUF;TPA;1053;381;18922;WN;5983;20172;F9;1559;9922;202141079215304BUFTPA;;
Table1a;2021;4;30849;32575;Bozeman, MT;Los Angeles, CA (Metropolitan Area);10849;10800;BZN;BUR;908;16;15852;WN;7230;13797;WN;7230;13797;202141084910800BZNBUR;;
Table1a;2021;4;30849;32575;Bozeman, MT;Los Angeles, CA (Metropolitan Area);10849;12892;BZN;LAX;908;206;18409;UA;4568;18593;AS;2616;15171;202141084912892BZNLAX;;
Table1a;2021;4;30849;32575;Bozeman, MT;Los Angeles, CA (Metropolitan Area);10849;12954;BZN;LGB;908;6;16905;WN;6296;13134;WN;6296;13134;202141084912954BZNLGB;;
Table1a;2021;4;30849;32575;Bozeman, MT;Los Angeles, CA (Metropolitan Area);10849;13891;BZN;ONT;908;15;21088;WN;5143;17922;WN;5143;17922;202141084913891BZNONT;;
Table1a;2021;4;30849;32575;Bozeman, MT;Los Angeles, CA (Metropolitan Area);10849;14908;BZN;SNA;908;48;21138;WN;5305;15185;WN;5305;15185;202141084914908BZNSNA;;
Table1a;2021;4;30852;34027;Washington, DC (Metropolitan Area);West Palm Beach/Palm Beach, FL;10821;14027;BWI;PBI;883;349;21368;WN;9346;21101;WN;9346;21101;202141082114027BWIPBI;;
Table1a;2021;4;30852;34027;Washington, DC (Metropolitan Area);West Palm Beach/Palm Beach, FL;11278;14027;DCA;PBI;883;576;17611;AA;5687;18573;B6;3881;15724;202141127814027DCAPBI;;
Table1a;2021;4;30852;34027;Washington, DC (Metropolitan Area);West Palm Beach/Palm Beach, FL;12264;14027;IAD;PBI;883;166;17741;UA;9094;17742;AA;361;16691;202141226414027IADPBI;;
Table1a;2021;4;30868;30852;Columbia, SC;Washington, DC (Metropolitan Area);10868;10821;CAE;BWI;438;35;21497;AA;5307;21441;AA;5307;21441;202141086810821CAEBWI;;
Table1a;2021;4;30868;30852;Columbia, SC;Washington, DC (Metropolitan Area);10868;11278;CAE;DCA;438;106;22120;AA;9202;21595;AA;9202;21595;202141086811278CAEDCA;;
Table1a;2021;4;30868;30852;Columbia, SC;Washington, DC (Metropolitan Area);10868;12264;CAE;IAD;438;36;21648;UA;8072;20682;UA;8072;20682;202141086812264CAEIAD;;
Table1a;2021;4;30868;31703;Columbia, SC;New York City, NY (Metropolitan Area);10868;11618;CAE;EWR;646;43;20935;AA;4623;22257;UA;2588;16692;202141086811618CAEEWR;;
Table1a;2021;4;30868;31703;Columbia, SC;New York City, NY (Metropolitan Area);10868;12197;CAE;HPN;646;9;22343;AA;6709;21252;AA;6709;21252;202141086812197CAEHPN;;
Table1a;2021;4;30868;31703;Columbia, SC;New York City, NY (Metropolitan Area);10868;12391;CAE;ISP;646;2;25246;AA;8824;26020;AA;8824;26020;202141086812391CAEISP;;
Table1a;2021;4;30868;31703;Columbia, SC;New York City, NY (Metropolitan Area);10868;12478;CAE;JFK;646;28;19306;AA;8321;18902;AA;8321;18902;202141086812478CAEJFK;;
Table1a;2021;4;30868;31703;Columbia, SC;New York City, NY (Metropolitan Area);10868;12953;CAE;LGA;646;120;20000;DL;5299;21737;AA;3949;18383;202141086812953CAELGA;;
Table1a;2021;4;30977;30189;Chicago, IL;Colorado Springs, CO;13232;11109;MDW;COS;917;98;13985;WN;9889;13970;WN;9889;13970;202141323211109MDWCOS;;
Table1a;2021;4;30977;30189;Chicago, IL;Colorado Springs, CO;13930;11109;ORD;COS;917;133;18913;UA;8047;18646;UA;8047;18646;202141393011109ORDCOS;;
Table1a;2021;4;30977;30194;Chicago, IL;Dallas/Fort Worth, TX;13232;11259;MDW;DAL;801;877;14206;WN;9958;14183;WN;9958;14183;202141323211259MDWDAL;;
Table1a;2021;4;30977;30194;Chicago, IL;Dallas/Fort Worth, TX;13232;11298;MDW;DFW;801;11;19542;DL;9808;19139;DL;9808;19139;202141323211298MDWDFW;;
Table1a;2021;4;30977;30194;Chicago, IL;Dallas/Fort Worth, TX;13930;11259;ORD;DAL;801;486;12906;WN;9908;12863;WN;9908;12863;202141393011259ORDDAL;;
Table1a;2021;4;30977;30194;Chicago, IL;Dallas/Fort Worth, TX;13930;11298;ORD;DFW;801;2117;17426;AA;7149;18056;UA;2103;17532;202141393011298ORDDFW;;
Table1a;2021;4;30977;30198;Chicago, IL;Pittsburgh, PA;13232;14122;MDW;PIT;413;227;13921;WN;9919;13909;WN;9919;13909;202141323214122MDWPIT;;
Table1a;2021;4;30977;30198;Chicago, IL;Pittsburgh, PA;13930;14122;ORD;PIT;413;461;17176;UA;5532;16768;UA;5532;16768;202141393014122ORDPIT;;
Table1a;2021;4;30977;30325;Chicago, IL;Denver, CO;13232;11292;MDW;DEN;895;684;15180;WN;9870;15151;WN;9870;15151;202141323211292MDWDEN;;
Table1a;2021;4;30977;30325;Chicago, IL;Denver, CO;13930;11292;ORD;DEN;895;2260;16283;UA;4985;18272;WN;2429;13621;202141393011292ORDDEN;;
Table1a;2021;4;30977;30436;Chicago, IL;Tucson, AZ;13232;15376;MDW;TUS;1440;90;22758;WN;9939;22798;WN;9939;22798;202141323215376MDWTUS;;
Table1a;2021;4;30977;30436;Chicago, IL;Tucson, AZ;13930;15376;ORD;TUS;1440;258;28153;AA;7309;26840;AA;7309;26840;202141393015376ORDTUS;;
Table1a;2021;4;30977;30466;Chicago, IL;Phoenix, AZ;13232;14107;MDW;PHX;1444;940;20252;WN;9899;20198;WN;9899;20198;202141323214107MDWPHX;;
Table1a;2021;4;30977;30466;Chicago, IL;Phoenix, AZ;13930;14107;ORD;PHX;1444;2841;20574;AA;5151;21226;WN;1268;17897;202141393014107ORDPHX;;
Table1a;2021;4;30977;30529;Chicago, IL;Hartford, CT;13232;10529;MDW;BDL;783;117;18479;WN;9730;18328;WN;9730;18328;202141323210529MDWBDL;;
Table1a;2021;4;30977;30529;Chicago, IL;Hartford, CT;13930;10529;ORD;BDL;783;432;21604;UA;5673;20685;UA;5673;20685;202141393010529ORDBDL;;
Table1a;2021;4;30977;30559;Chicago, IL;Seattle, WA;13232;14747;MDW;SEA;1733;144;17645;WN;9690;17376;WN;9690;17376;202141323214747MDWSEA;;
Table1a;2021;4;30977;30559;Chicago, IL;Seattle, WA;13930;14747;ORD;SEA;1733;1528;19715;AS;4016;19431;AA;1865;18370;202141393014747ORDSEA;;
Table1a;2021;4;30977;30615;Chicago, IL;El Paso, TX;13232;11540;MDW;ELP;1237;47;24533;WN;9836;24214;WN;9836;24214;202141323211540MDWELP;;
Table1a;2021;4;30977;30615;Chicago, IL;El Paso, TX;13930;11540;ORD;ELP;1237;199;25938;AA;6998;25502;AA;6998;25502;202141393011540ORDELP;;
Table1a;2021;4;30977;30647;Chicago, IL;Cleveland, OH (Metropolitan Area);13232;11042;MDW;CLE;343;187;13320;WN;9872;13300;WN;9872;13300;202141323211042MDWCLE;;
Table1a;2021;4;30977;30647;Chicago, IL;Cleveland, OH (Metropolitan Area);13930;10874;ORD;CAK;343;61;15809;UA;9893;15785;UA;9893;15785;202141393010874ORDCAK;;
Table1a;2021;4;30977;30647;Chicago, IL;Cleveland, OH (Metropolitan Area);13930;11042;ORD;CLE;343;586;14613;UA;7349;14441;UA;7349;14441;202141393011042ORDCLE;;
Table1a;2021;4;30977;30693;Chicago, IL;Nashville, TN;13232;10693;MDW;BNA;409;437;13933;WN;9883;13836;WN;9883;13836;202141323210693MDWBNA;;
Table1a;2021;4;30977;30693;Chicago, IL;Nashville, TN;13930;10693;ORD;BNA;409;981;14281;WN;3920;11797;WN;3920;11797;202141393010693ORDBNA;;
Table1a;2021;4;30977;30852;Chicago, IL;Washington, DC (Metropolitan Area);13232;10821;MDW;BWI;621;475;14597;WN;9792;14577;WN;9792;14577;202141323210821MDWBWI;;
Table1a;2021;4;30977;30852;Chicago, IL;Washington, DC (Metropolitan Area);13232;11278;MDW;DCA;621;482;13930;WN;9808;13847;WN;9808;13847;202141323211278MDWDCA;;
Table1a;2021;4;30977;30852;Chicago, IL;Washington, DC (Metropolitan Area);13232;12264;MDW;IAD;621;142;12955;WN;9847;12828;WN;9847;12828;202141323212264MDWIAD;;
Table1a;2021;4;30977;30852;Chicago, IL;Washington, DC (Metropolitan Area);13930;10821;ORD;BWI;621;742;14847;WN;4488;12867;WN;4488;12867;202141393010821ORDBWI;;
Table1a;2021;4;30977;30852;Chicago, IL;Washington, DC (Metropolitan Area);13930;11278;ORD;DCA;621;1472;16589;AA;5131;16527;AA;5131;16527;202141393011278ORDDCA;;
Table1a;2021;4;30977;30852;Chicago, IL;Washington, DC (Metropolitan Area);13930;12264;ORD;IAD;621;528;16704;UA;9770;16597;UA;9770;16597;202141393012264ORDIAD;;
Table1a;2021;4;30977;31066;Chicago, IL;Columbus, OH;13232;11066;MDW;CMH;296;234;13674;WN;9874;13587;WN;9874;13587;202141323211066MDWCMH;;
Table1a;2021;4;30977;31066;Chicago, IL;Columbus, OH;13930;11066;ORD;CMH;296;425;17247;UA;5217;17207;UA;5217;17207;202141393011066ORDCMH;;
Table1a;2021;4;30977;31123;Chicago, IL;St. Louis, MO;13232;15016;MDW;STL;258;259;14227;WN;9996;14226;WN;9996;14226;202141323215016MDWSTL;;
Table1a;2021;4;30977;31123;Chicago, IL;St. Louis, MO;13930;15016;ORD;STL;258;386;14927;UA;5025;15252;AA;4952;14593;202141393015016ORDSTL;;
Table1a;2021;4;30977;31136;Chicago, IL;Jacksonville, FL;13232;12451;MDW;JAX;864;141;17611;WN;9331;17170;WN;9331;17170;202141323212451MDWJAX;;
Table1a;2021;4;30977;31136;Chicago, IL;Jacksonville, FL;13930;12451;ORD;JAX;864;444;20642;UA;5809;20140;UA;5809;20140;202141393012451ORDJAX;;
Table1a;2021;4;30977;31295;Chicago, IL;Detroit, MI;13232;11433;MDW;DTW;235;167;14283;DL;5394;15330;WN;4606;13056;202141323211433MDWDTW;;
Table1a;2021;4;30977;31295;Chicago, IL;Detroit, MI;13930;11433;ORD;DTW;235;565;15598;DL;5545;15245;DL;5545;15245;202141393011433ORDDTW;;
