tbl;Year;quarter;citymarketid_1;citymarketid_2;city1_id;city2_id;airportid_1;airportid_2;nsmiles;passengers;fare;carrier_lg_id;large_ms;fare_lg;carrier_low_id;lf_ms;fare_low;tbl1apk;Columna2;Columna1
Table1a;2021;3;30325;31703;26;68;11292;12391;1659;31;23373;12;8646;23526;6;556;12812;202131129212391DENISP;;
Table1a;2021;3;30325;31703;26;68;11292;12478;1659;777;24576;4;5057;23239;4;5057;23239;202131129212478DENJFK;;
Table1a;2021;3;30325;31703;26;68;11292;12953;1659;1533;25189;11;3061;28925;12;2003;20669;202131129212953DENLGA;;
Table1a;2021;3;30325;31703;26;68;11292;15070;1659;2;27905;2;10000;27905;2;10000;27905;202131129215070DENSWF;;
Table1a;2021;3;30325;32457;26;90;11292;13796;967;787;15357;12;8580;16255;6;1146;8467;202131129213796DENOAK;;
Table1a;2021;3;30325;32457;26;90;11292;14771;967;1447;18615;11;5542;22430;6;1567;9915;202131129214771DENSFO;;
Table1a;2021;3;30325;32457;26;90;11292;14831;967;665;20514;12;7424;19240;12;7424;19240;202131129214831DENSJC;;
Table1a;2021;3;30325;32467;26;58;11292;11697;1709;873;16922;11;4485;20845;9;2062;8695;202131129211697DENFLL;;
Table1a;2021;3;30325;32467;26;58;11292;13303;1709;788;16659;2;4308;18128;6;1330;8835;202131129213303DENMIA;;
Table1a;2021;3;30325;32575;26;51;11292;10800;862;513;14275;12;8263;13897;12;8263;13897;202131129210800DENBUR;;
Table1a;2021;3;30325;32575;26;51;11292;12892;862;2367;13312;11;3064;15263;2;2020;12191;202131129212892DENLAX;;
Table1a;2021;3;30325;32575;26;51;11292;12954;862;275;11251;12;9684;11086;12;9684;11086;202131129212954DENLGB;;
Table1a;2021;3;30325;32575;26;51;11292;13891;862;544;13066;12;5949;13845;6;1906;7902;202131129213891DENONT;;
Table1a;2021;3;30325;32575;26;51;11292;14908;862;1259;13359;12;6202;12736;6;1064;7344;202131129214908DENSNA;;
Table1a;2021;3;30325;33195;26;102;11292;15304;1506;1188;16928;12;4811;16374;6;1203;8268;202131129215304DENTPA;;
Table1a;2021;3;30325;33667;26;69;11292;13931;1553;327;21817;11;3842;25441;6;2094;10452;202131129213931DENORF;;
Table1a;2021;3;30325;33667;26;69;11292;14098;1553;9;26528;2;10000;26528;2;10000;26528;202131129214098DENPHF;;
Table1a;2021;3;30397;30194;6;25;10397;11259;731;888;13285;12;5942;12727;12;5942;12727;202131039711259ATLDAL;;
Table1a;2021;3;30397;30194;6;25;10397;11298;731;1883;13496;5;4739;14306;2;4368;13516;202131039711298ATLDFW;;
Table1a;2021;3;30397;30466;6;77;10397;14107;1587;1098;20406;5;5527;22962;2;1924;17245;202131039714107ATLPHX;;
Table1a;2021;3;30397;30647;6;21;10397;10874;554;6;28631;2;8868;29097;11;1132;24983;202131039710874ATLCAK;;
Table1a;2021;3;30397;30647;6;21;10397;11042;554;931;13330;5;7454;14181;12;1145;12485;202131039711042ATLCLE;;
Table1a;2021;3;30397;30721;6;12;10397;10721;952;1963;20401;5;8017;21197;4;1338;16662;202131039710721ATLBOS;;
Table1a;2021;3;30397;30721;6;12;10397;13296;952;39;24963;2;5457;26198;12;3546;22550;202131039713296ATLMHT;;
Table1a;2021;3;30397;30721;6;12;10397;14307;952;282;22073;5;8053;23466;6;766;7610;202131039714307ATLPVD;;
Table1a;2021;3;30397;30852;6;107;10397;10821;577;1640;15003;5;4453;17043;9;1226;9364;202131039710821ATLBWI;;
Table1a;2021;3;30397;30852;6;107;10397;11278;577;1464;16376;5;6211;17646;12;1673;12671;202131039711278ATLDCA;;
Table1a;2021;3;30397;30852;6;107;10397;12264;577;683;15395;5;5370;16822;12;1505;10880;202131039712264ATLIAD;;
Table1a;2021;3;30397;30977;6;19;10397;13232;606;1315;13427;12;6708;12895;12;6708;12895;202131039713232ATLMDW;;
Table1a;2021;3;30397;30977;6;19;10397;13930;606;2262;13801;5;5176;14459;2;2553;13323;202131039713930ATLORD;;
Table1a;2021;3;30397;31066;6;24;10397;11066;447;616;15551;5;7551;16167;12;2151;13317;202131039711066ATLCMH;;
Table1a;2021;3;30397;31453;6;39;10397;12191;696;1065;13704;12;5486;12914;12;5486;12914;202131039712191ATLHOU;;
Table1a;2021;3;30397;31453;6;39;10397;12266;696;1205;13989;5;6077;14251;5;6077;14251;202131039712266ATLIAH;;
Table1a;2021;3;30397;31703;6;68;10397;11618;795;2266;17122;5;4103;21110;9;1194;10588;202131039711618ATLEWR;;
Table1a;2021;3;30397;31703;6;68;10397;12197;795;198;25347;5;9627;25483;2;143;21034;202131039712197ATLHPN;;
Table1a;2021;3;30397;31703;6;68;10397;12391;795;71;11559;6;6713;8008;6;6713;8008;202131039712391ATLISP;;
Table1a;2021;3;30397;31703;6;68;10397;12478;795;1027;20077;5;6665;21364;4;2657;17465;202131039712478ATLJFK;;
Table1a;2021;3;30397;31703;6;68;10397;12953;795;2897;19111;5;6513;21339;12;1432;15798;202131039712953ATLLGA;;
Table1a;2021;3;30397;31703;6;68;10397;15070;795;2;28657;2;10000;28657;2;10000;28657;202131039715070ATLSWF;;
Table1a;2021;3;30397;32457;6;90;10397;13796;2139;213;21336;12;6029;20775;12;6029;20775;202131039713796ATLOAK;;
Table1a;2021;3;30397;32457;6;90;10397;14771;2139;1111;31120;5;7274;35090;6;1096;13420;202131039714771ATLSFO;;
Table1a;2021;3;30397;32457;6;90;10397;14831;2139;177;29963;5;4932;34359;12;3034;23801;202131039714831ATLSJC;;
Table1a;2021;3;30397;32467;6;58;10397;11697;594;2137;12148;5;6425;13156;12;1869;10819;202131039711697ATLFLL;;
Table1a;2021;3;30397;32467;6;58;10397;13303;594;2094;13696;5;5451;14945;12;1012;11447;202131039713303ATLMIA;;
Table1a;2021;3;30397;32575;6;51;10397;10800;1947;64;26518;12;4492;22669;12;4492;22669;202131039710800ATLBUR;;
Table1a;2021;3;30397;32575;6;51;10397;12892;1947;2859;25544;5;5638;30999;9;1473;12389;202131039712892ATLLAX;;
Table1a;2021;3;30397;32575;6;51;10397;12954;1947;60;17136;12;7243;15085;12;7243;15085;202131039712954ATLLGB;;
Table1a;2021;3;30397;32575;6;51;10397;13891;1947;341;22992;5;4963;28607;6;2477;9732;202131039713891ATLONT;;
Table1a;2021;3;30397;32575;6;51;10397;14908;1947;298;32440;5;7176;34907;2;1167;29432;202131039714908ATLSNA;;
Table1a;2021;3;30397;33195;6;102;10397;15304;406;1245;14066;5;6671;15288;12;2578;12413;202131039715304ATLTPA;;
Table1a;2021;3;30397;33667;6;69;10397;13931;516;438;19661;5;8492;20026;11;221;13127;202131039713931ATLORF;;
Table1a;2021;3;30397;33667;6;69;10397;14098;516;5;28406;2;10000;28406;2;10000;28406;202131039714098ATLPHF;;
Table1a;2021;3;30423;30194;7;25;10423;11259;190;233;16366;12;9995;16358;12;9995;16358;202131042311259AUSDAL;;
Table1a;2021;3;30423;30194;7;25;10423;11298;190;196;16405;2;9928;16367;2;9928;16367;202131042311298AUSDFW;;
Table1a;2021;3;30423;30466;7;77;10423;14107;872;663;19341;12;5526;18889;12;5526;18889;202131042314107AUSPHX;;
Table1a;2021;3;30423;30721;7;12;10423;10721;1698;818;23475;2;3457;23218;2;3457;23218;202131042310721AUSBOS;;
Table1a;2021;3;30423;30721;7;12;10423;13296;1698;35;27031;12;5511;25148;12;5511;25148;202131042313296AUSMHT;;
Table1a;2021;3;30423;30721;7;12;10423;14307;1698;68;25626;12;3499;24340;12;3499;24340;202131042314307AUSPVD;;
Table1a;2021;3;30423;30852;7;107;10423;10821;1342;408;21339;12;7797;21388;9;253;9958;202131042310821AUSBWI;;
Table1a;2021;3;30423;30852;7;107;10423;11278;1342;319;22891;12;6593;21204;12;6593;21204;202131042311278AUSDCA;;
Table1a;2021;3;30423;30852;7;107;10423;12264;1342;356;23201;11;6810;24980;2;2441;17798;202131042312264AUSIAD;;
Table1a;2021;3;30423;30977;7;19;10423;13232;977;468;16103;12;9870;16067;12;9870;16067;202131042313232AUSMDW;;
Table1a;2021;3;30423;30977;7;19;10423;13930;977;1041;17474;2;4537;17374;12;1111;15459;202131042313930AUSORD;;
Table1a;2021;3;30423;31703;7;68;10423;11618;1559;971;19482;11;5624;21893;9;1952;10490;202131042311618AUSEWR;;
Table1a;2021;3;30423;31703;7;68;10423;12197;1559;12;28281;5;5179;27165;5;5179;27165;202131042312197AUSHPN;;
Table1a;2021;3;30423;31703;7;68;10423;12391;1559;17;24390;12;8734;23976;12;8734;23976;202131042312391AUSISP;;
Table1a;2021;3;30423;31703;7;68;10423;12478;1559;956;23885;5;4764;25293;4;2095;22572;202131042312478AUSJFK;;
Table1a;2021;3;30423;31703;7;68;10423;12953;1559;120;24593;12;4182;21854;12;4182;21854;202131042312953AUSLGA;;
Table1a;2021;3;30423;31703;7;68;10423;15070;1559;1;29171;2;10000;29171;2;10000;29171;202131042315070AUSSWF;;
Table1a;2021;3;30423;32457;7;90;10423;13796;1504;217;19476;12;8986;19437;12;8986;19437;202131042313796AUSOAK;;
Table1a;2021;3;30423;32457;7;90;10423;14771;1504;822;21479;11;5114;22301;3;3341;20180;202131042314771AUSSFO;;
Table1a;2021;3;30423;32457;7;90;10423;14831;1504;500;19964;12;5244;18636;12;5244;18636;202131042314831AUSSJC;;
Table1a;2021;3;30423;32467;7;58;10423;11697;1105;463;12712;12;5614;13064;9;1635;8954;202131042311697AUSFLL;;
Table1a;2021;3;30423;32467;7;58;10423;13303;1105;478;16147;2;7125;17032;12;2550;13102;202131042313303AUSMIA;;
Table1a;2021;3;30423;32575;7;51;10423;10800;1242;142;15036;12;8806;14782;12;8806;14782;202131042310800AUSBUR;;
Table1a;2021;3;30423;32575;7;51;10423;12892;1242;1942;13677;2;3419;13976;12;1516;13403;202131042312892AUSLAX;;
Table1a;2021;3;30423;32575;7;51;10423;12954;1242;137;14178;12;9413;13915;12;9413;13915;202131042312954AUSLGB;;
Table1a;2021;3;30423;32575;7;51;10423;13891;1242;103;18369;12;4682;17874;12;4682;17874;202131042313891AUSONT;;
Table1a;2021;3;30423;32575;7;51;10423;14908;1242;286;18081;12;6203;17929;2;3033;17190;202131042314908AUSSNA;;
Table1a;2021;3;30423;33195;7;102;10423;15304;928;392;15863;12;5982;15394;12;5982;15394;202131042315304AUSTPA;;
Table1a;2021;3;30431;31703;5;68;10431;11618;633;187;14898;7;5510;8484;7;5510;8484;202131043111618AVLEWR;;
Table1a;2021;3;30431;31703;5;68;10431;12197;633;4;27773;2;9091;27104;2;9091;27104;202131043112197AVLHPN;;
Table1a;2021;3;30431;31703;5;68;10431;12391;633;1;31354;2;10000;31354;2;10000;31354;202131043112391AVLISP;;
Table1a;2021;3;30431;31703;5;68;10431;12478;633;8;28844;2;8077;27878;2;8077;27878;202131043112478AVLJFK;;
Table1a;2021;3;30431;31703;5;68;10431;12953;633;127;18889;2;6268;17903;2;6268;17903;202131043112953AVLLGA;;
Table1a;2021;3;30431;32467;5;58;10431;11697;677;262;10995;7;8837;9391;7;8837;9391;202131043111697AVLFLL;;
Table1a;2021;3;30431;32467;5;58;10431;13303;677;25;24418;2;6953;24252;2;6953;24252;202131043113303AVLMIA;;
Table1a;2021;3;30431;33195;5;102;10431;14112;519;202;8824;7;10000;8824;7;10000;8824;202131043114112AVLPIE;;
Table1a;2021;3;30431;33195;5;102;10431;15304;519;42;22204;2;5681;20021;2;5681;20021;202131043115304AVLTPA;;
Table1a;2021;3;30436;30852;104;107;15376;10821;1976;82;28112;12;3710;24154;12;3710;24154;202131537610821TUSBWI;;
Table1a;2021;3;30436;30852;104;107;15376;11278;1976;92;29424;2;6490;29657;2;6490;29657;202131537611278TUSDCA;;
Table1a;2021;3;30436;30852;104;107;15376;12264;1976;46;30184;11;3697;33312;12;2133;24937;202131537612264TUSIAD;;
Table1a;2021;3;30466;30198;77;78;10466;14122;1814;19;6014;7;10000;6014;7;10000;6014;202131046614122AZAPIT;;
Table1a;2021;3;30466;30198;77;78;14107;14122;1814;342;26741;12;4846;26440;12;4846;26440;202131410714122PHXPIT;;
Table1a;2021;3;30466;30559;77;95;14107;14747;1107;2902;13025;3;4525;13035;12;2302;11676;202131410714747PHXSEA;;
Table1a;2021;3;30466;30852;77;107;14107;10821;1999;530;25182;12;8062;25216;6;260;10723;202131410710821PHXBWI;;
Table1a;2021;3;30466;30852;77;107;14107;11278;1999;487;27157;2;7285;28996;12;1257;21028;202131410711278PHXDCA;;
Table1a;2021;3;30466;30852;77;107;14107;12264;1999;283;27561;11;7893;27471;12;857;23781;202131410712264PHXIAD;;
Table1a;2021;3;30466;31123;77;99;14107;15016;1262;618;21522;12;6344;21683;12;6344;21683;202131410715016PHXSTL;;
Table1a;2021;3;30466;31775;77;96;10466;11775;1081;126;8296;7;10000;8296;7;10000;8296;202131046611775AZAFSD;;
Table1a;2021;3;30466;31775;77;96;14107;11775;1081;116;18938;2;9056;18814;6;187;7650;202131410711775PHXFSD;;
Table1a;2021;3;30466;31884;77;97;14107;11884;1020;432;19377;2;4327;20351;5;1019;16992;202131410711884PHXGEG;;
Table1a;2021;3;30466;32457;77;90;10466;13796;668;10;8730;7;10000;8730;7;10000;8730;202131046613796AZAOAK;;
Table1a;2021;3;30466;32457;77;90;14107;13796;668;768;13019;12;9554;13144;6;318;6978;202131410713796PHXOAK;;
Table1a;2021;3;30466;32457;77;90;14107;14771;668;1026;13550;12;3305;11952;12;3305;11952;202131410714771PHXSFO;;
Table1a;2021;3;30466;32457;77;90;14107;14831;668;670;16712;12;7638;16226;12;7638;16226;202131410714831PHXSJC;;
Table1a;2021;3;30466;33192;77;86;14107;14893;647;989;13671;12;6975;13665;12;6975;13665;202131410714893PHXSMF;;
Table1a;2021;3;30466;33195;77;102;14107;15304;1788;466;23359;2;5625;24121;12;3401;21435;202131410715304PHXTPA;;
Table1a;2021;3;30466;33214;77;88;14107;14683;843;437;19489;12;5527;19148;12;5527;19148;202131410714683PHXSAT;;
Table1a;2021;3;30466;33570;77;89;10466;14679;324;13;8056;7;10000;8056;7;10000;8056;202131046614679AZASAN;;
Table1a;2021;3;30466;33570;77;89;14107;14679;324;1215;15174;12;6223;15306;12;6223;15306;202131410714679PHXSAN;;
Table1a;2021;3;30466;34057;77;80;14107;14057;1009;1358;18705;12;3694;17739;12;3694;17739;202131410714057PHXPDX;;
Table1a;2021;3;30466;34492;77;82;14107;14492;1891;324;25955;2;4310;27208;12;3871;23558;202131410714492PHXRDU;;
Table1a;2021;3;30466;34570;77;83;14107;14570;601;474;17372;12;5912;16656;12;5912;16656;202131410714570PHXRNO;;
Table1a;2021;3;30466;34614;77;87;14107;14869;507;1397;11226;5;4075;11319;2;1866;11062;202131410714869PHXSLC;;
Table1a;2021;3;30466;34653;77;105;14107;15370;935;193;20135;12;6326;19192;12;6326;19192;202131410715370PHXTUL;;
Table1a;2021;3;30529;30466;38;77;10529;14107;2213;183;30359;2;3960;31378;12;2432;28327;202131052914107BDLPHX;;
Table1a;2021;3;30529;30852;38;107;10529;10821;326;153;16729;12;10000;16729;12;10000;16729;202131052910821BDLBWI;;
Table1a;2021;3;30529;30852;38;107;10529;11278;326;160;18439;2;9966;18441;2;9966;18441;202131052911278BDLDCA;;
Table1a;2021;3;30529;30852;38;107;10529;12264;326;130;17356;11;9950;17362;11;9950;17362;202131052912264BDLIAD;;
Table1a;2021;3;30529;32457;38;90;10529;13796;2625;21;28598;12;9115;28573;5;469;25167;202131052913796BDLOAK;;
Table1a;2021;3;30529;32457;38;90;10529;14771;2625;272;29361;4;5356;25365;4;5356;25365;202131052914771BDLSFO;;
Table1a;2021;3;30529;32457;38;90;10529;14831;2625;30;35491;12;4250;30453;12;4250;30453;202131052914831BDLSJC;;
Table1a;2021;3;30529;32467;38;58;10529;11697;1194;521;13665;4;7209;14640;9;1793;7708;202131052911697BDLFLL;;
Table1a;2021;3;30529;32467;38;58;10529;13303;1194;478;14094;2;5919;14923;4;3503;12753;202131052913303BDLMIA;;
Table1a;2021;3;30529;32575;38;51;10529;10800;2527;11;33411;12;5510;25990;12;5510;25990;202131052910800BDLBUR;;
Table1a;2021;3;30529;32575;38;51;10529;12892;2527;463;25367;4;4987;23067;4;4987;23067;202131052912892BDLLAX;;
Table1a;2021;3;30529;32575;38;51;10529;12954;2527;10;19970;12;8132;18372;12;8132;18372;202131052912954BDLLGB;;
Table1a;2021;3;30529;32575;38;51;10529;13891;2527;30;33633;2;5125;30135;2;5125;30135;202131052913891BDLONT;;
Table1a;2021;3;30529;32575;38;51;10529;14908;2527;56;35389;2;4073;33089;12;1467;26234;202131052914908BDLSNA;;
Table1a;2021;3;30529;33195;38;102;10529;15304;1111;585;18324;4;4455;18106;4;4455;18106;202131052915304BDLTPA;;
Table1a;2021;3;30559;30852;95;107;14747;10821;2335;521;25897;3;6588;26199;12;1495;24223;202131474710821SEABWI;;
Table1a;2021;3;30559;30852;95;107;14747;11278;2335;564;26019;3;7626;25759;12;258;22936;202131474711278SEADCA;;
Table1a;2021;3;30559;30852;95;107;14747;12264;2335;782;25270;3;4700;23877;3;4700;23877;202131474712264SEAIAD;;
Table1a;2021;3;30559;33195;95;102;14747;15304;2520;650;22237;3;5544;21041;3;5544;21041;202131474715304SEATPA;;
Table1a;2021;3;30599;30194;9;25;10599;11259;597;152;16807;12;9565;16536;12;9565;16536;202131059911259BHMDAL;;
Table1a;2021;3;30599;30194;9;25;10599;11298;597;214;19083;2;9371;18868;2;9371;18868;202131059911298BHMDFW;;
Table1a;2021;3;30599;30852;9;107;10599;10821;682;91;19402;5;4086;21737;12;3680;16593;202131059910821BHMBWI;;
Table1a;2021;3;30599;30852;9;107;10599;11278;682;130;23166;2;7483;22733;2;7483;22733;202131059911278BHMDCA;;
Table1a;2021;3;30599;30852;9;107;10599;12264;682;24;25577;5;6273;25443;5;6273;25443;202131059912264BHMIAD;;
Table1a;2021;3;30599;30977;9;19;10599;13232;583;112;16954;12;9255;16623;12;9255;16623;202131059913232BHMMDW;;
Table1a;2021;3;30599;30977;9;19;10599;13930;583;154;19343;11;4352;17418;11;4352;17418;202131059913930BHMORD;;
Table1a;2021;3;30599;31453;9;39;10599;12191;570;50;18534;12;7457;17870;12;7457;17870;202131059912191BHMHOU;;
Table1a;2021;3;30599;31453;9;39;10599;12266;570;178;19631;11;8738;19367;12;274;16221;202131059912266BHMIAH;;
Table1a;2021;3;30599;31703;9;68;10599;11618;902;67;24525;5;6046;25654;2;3464;22224;202131059911618BHMEWR;;
Table1a;2021;3;30599;31703;9;68;10599;12197;902;6;26280;5;5424;28935;2;4068;22858;202131059912197BHMHPN;;
Table1a;2021;3;30599;31703;9;68;10599;12391;902;5;23038;2;7083;26012;12;2917;15814;202131059912391BHMISP;;
Table1a;2021;3;30599;31703;9;68;10599;12478;902;21;23691;5;5263;24880;2;4105;22110;202131059912478BHMJFK;;
Table1a;2021;3;30599;31703;9;68;10599;12953;902;151;24299;5;7287;25626;2;2352;20757;202131059912953BHMLGA;;
Table1a;2021;3;30599;31703;9;68;10599;15070;902;1;26114;2;10000;26114;2;10000;26114;202131059915070BHMSWF;;
Table1a;2021;3;30599;32467;9;58;10599;11697;661;67;18697;5;5480;20753;12;2325;15233;202131059911697BHMFLL;;
Table1a;2021;3;30599;32467;9;58;10599;13303;661;120;19229;2;8209;18609;2;8209;18609;202131059913303BHMMIA;;
Table1a;2021;3;30599;32575;9;51;10599;10800;1815;18;28284;12;4940;24609;12;4940;24609;202131059910800BHMBUR;;
Table1a;2021;3;30599;32575;9;51;10599;12892;1815;103;32214;2;3791;30621;12;1901;27454;202131059912892BHMLAX;;
Table1a;2021;3;30599;32575;9;51;10599;12954;1815;3;22987;12;7667;22226;12;7667;22226;202131059912954BHMLGB;;
Table1a;2021;3;30599;32575;9;51;10599;13891;1815;34;29867;2;4226;31843;12;3387;26527;202131059913891BHMONT;;
Table1a;2021;3;30599;32575;9;51;10599;14908;1815;42;31123;2;4062;30893;12;2943;27243;202131059914908BHMSNA;;
Table1a;2021;3;30599;33195;9;102;10599;15304;459;176;15004;12;6868;13336;12;6868;13336;202131059915304BHMTPA;;
Table1a;2021;3;30615;30466;29;77;11540;14107;347;266;14371;12;6661;13899;12;6661;13899;202131154014107ELPPHX;;
Table1a;2021;3;30615;30852;29;107;11540;10821;1741;77;29652;12;4957;27056;12;4957;27056;202131154010821ELPBWI;;
Table1a;2021;3;30615;30852;29;107;11540;11278;1741;98;28729;2;5530;28785;12;2517;26362;202131154011278ELPDCA;;
Table1a;2021;3;30615;30852;29;107;11540;12264;1741;37;34364;11;4971;40145;2;3206;26278;202131154012264ELPIAD;;
Table1a;2021;3;30615;31453;29;39;11540;12191;677;234;17116;12;9632;17035;12;9632;17035;202131154012191ELPHOU;;
Table1a;2021;3;30615;31453;29;39;11540;12266;677;174;20350;11;8204;20884;2;1135;17835;202131154012266ELPIAH;;
Table1a;2021;3;30615;31703;29;68;11540;11618;1944;63;35364;2;4751;31585;2;4751;31585;202131154011618ELPEWR;;
Table1a;2021;3;30615;31703;29;68;11540;12197;1944;2;31986;2;3810;24988;2;3810;24988;202131154012197ELPHPN;;
Table1a;2021;3;30615;31703;29;68;11540;12391;1944;1;42233;2;5000;62967;12;5000;21500;202131154012391ELPISP;;
Table1a;2021;3;30615;31703;29;68;11540;12478;1944;25;35480;2;5330;35965;5;4626;35110;202131154012478ELPJFK;;
Table1a;2021;3;30615;31703;29;68;11540;12953;1944;123;29551;2;5062;28524;12;2544;26004;202131154012953ELPLGA;;
Table1a;2021;3;30615;32575;29;51;11540;10800;715;23;18526;12;7371;18190;12;7371;18190;202131154010800ELPBUR;;
Table1a;2021;3;30615;32575;29;51;11540;12892;715;379;17236;2;5606;17931;12;4018;15644;202131154012892ELPLAX;;
Table1a;2021;3;30615;32575;29;51;11540;12954;715;17;18479;12;7806;17019;12;7806;17019;202131154012954ELPLGB;;
Table1a;2021;3;30615;32575;29;51;11540;13891;715;65;20060;12;6572;18435;12;6572;18435;202131154013891ELPONT;;
Table1a;2021;3;30615;32575;29;51;11540;14908;715;42;20239;12;6062;18732;12;6062;18732;202131154014908ELPSNA;;
Table1a;2021;3;30647;30194;21;25;10874;11298;1023;12;31434;2;6847;31886;11;2703;30810;202131087411298CAKDFW;;
Table1a;2021;3;30647;30194;21;25;11042;11259;1023;49;23066;12;8527;22977;12;8527;22977;202131104211259CLEDAL;;
Table1a;2021;3;30647;30194;21;25;11042;11298;1023;424;24635;2;8214;25882;9;636;10144;202131104211298CLEDFW;;
Table1a;2021;3;30647;30325;21;26;10874;11292;1224;10;25809;2;6484;26854;11;3297;23486;202131087411292CAKDEN;;
Table1a;2021;3;30647;30325;21;26;11042;11292;1224;751;19476;11;4317;23441;6;2085;10537;202131104211292CLEDEN;;
Table1a;2021;3;30647;30466;21;77;10874;14107;1754;18;27646;2;7337;29520;11;2604;22694;202131087414107CAKPHX;;
Table1a;2021;3;30647;30466;21;77;11042;14107;1754;503;19684;6;3423;10940;6;3423;10940;202131104214107CLEPHX;;
Table1a;2021;3;30647;30559;21;95;10874;14747;2055;14;32545;11;6466;34038;2;3383;30114;202131087414747CAKSEA;;
Table1a;2021;3;30647;30559;21;95;11042;14747;2055;233;29386;11;3142;31420;12;1452;26461;202131104214747CLESEA;;
Table1a;2021;3;30647;30693;21;66;10874;10693;448;11;21287;2;7551;22813;11;2245;15986;202131087410693CAKBNA;;
Table1a;2021;3;30647;30693;21;66;11042;10693;448;323;16405;12;8015;16290;7;532;7538;202131104210693CLEBNA;;
Table1a;2021;3;30647;30852;21;107;10874;11278;314;19;13490;2;9884;13507;2;9884;13507;202131087411278CAKDCA;;
Table1a;2021;3;30647;30852;21;107;10874;12264;314;14;13648;11;10000;13648;11;10000;13648;202131087412264CAKIAD;;
Table1a;2021;3;30647;30852;21;107;11042;10821;314;186;14018;12;9732;13834;12;9732;13834;202131104210821CLEBWI;;
Table1a;2021;3;30647;30852;21;107;11042;11278;314;118;15564;2;9347;15367;2;9347;15367;202131104211278CLEDCA;;
Table1a;2021;3;30647;30852;21;107;11042;12264;314;123;16855;11;9867;16841;11;9867;16841;202131104212264CLEIAD;;
